sale_id,transaction_id,product_id,quantity,unit_price,unit_cost,discount_percent,reorder_level,region,customer_type,customer_name,payment_method,note,location_id
SAL000001,STRX000001,PRD0001,32,450,324,0,72,,,,,Online grocery dataset sales row; status=Discontinued; turnover=19,LOC001
SAL000670,STRX000670,PRD0670,87,250,180,0,20,,,,,Online grocery dataset sales row; status=Discontinued; turnover=68,LOC005
SAL000671,STRX000671,PRD0671,75,1000,720,0,24,,,,,Online grocery dataset sales row; status=Active; turnover=26,LOC001
SAL000672,STRX000672,PRD0672,54,250,180,0,22,,,,,Online grocery dataset sales row; status=Discontinued; turnover=100,LOC002
SAL000673,STRX000673,PRD0673,94,180,129,0,53,,,,,Online grocery dataset sales row; status=Backordered; turnover=82,LOC003
SAL000674,STRX000674,PRD0674,97,250,180,0,10,,,,,Online grocery dataset sales row; status=Active; turnover=52,LOC004
SAL000675,STRX000675,PRD0675,31,100,72,0,54,,,,,Online grocery dataset sales row; status=Backordered; turnover=88,LOC005
SAL000676,STRX000676,PRD0676,74,520,374,0,14,,,,,Online grocery dataset sales row; status=Discontinued; turnover=35,LOC001
SAL000677,STRX000677,PRD0677,28,500,360,0,62,,,,,Online grocery dataset sales row; status=Discontinued; turnover=30,LOC002
SAL000678,STRX000678,PRD0678,95,250,180,0,6,,,,,Online grocery dataset sales row; status=Backordered; turnover=24,LOC003
SAL000679,STRX000679,PRD0679,55,1000,720,0,51,,,,,Online grocery dataset sales row; status=Backordered; turnover=100,LOC004
SAL000680,STRX000680,PRD0680,48,1000,720,0,31,,,,,Online grocery dataset sales row; status=Active; turnover=51,LOC005
SAL000681,STRX000681,PRD0681,100,300,216,0,88,,,,,Online grocery dataset sales row; status=Backordered; turnover=52,LOC001
SAL000682,STRX000682,PRD0682,94,600,432,0,87,,,,,Online grocery dataset sales row; status=Backordered; turnover=10,LOC002
SAL000683,STRX000683,PRD0683,51,250,180,0,77,,,,,Online grocery dataset sales row; status=Backordered; turnover=48,LOC003
SAL000684,STRX000684,PRD0684,81,150,108,0,91,,,,,Online grocery dataset sales row; status=Active; turnover=74,LOC004
SAL000685,STRX000685,PRD0685,77,250,180,0,57,,,,,Online grocery dataset sales row; status=Active; turnover=32,LOC005
SAL000686,STRX000686,PRD0686,36,6655,4791,0,21,,,,,Online grocery dataset sales row; status=Discontinued; turnover=35,LOC001
SAL000687,STRX000687,PRD0687,77,250,180,0,43,,,,,Online grocery dataset sales row; status=Active; turnover=60,LOC002
SAL000688,STRX000688,PRD0688,45,410,295,0,43,,,,,Online grocery dataset sales row; status=Backordered; turnover=87,LOC003
SAL000689,STRX000689,PRD0689,83,950,684,0,47,,,,,Online grocery dataset sales row; status=Discontinued; turnover=69,LOC004
SAL000690,STRX000690,PRD0690,76,400,288,0,63,,,,,Online grocery dataset sales row; status=Active; turnover=29,LOC005
SAL000691,STRX000691,PRD0691,78,475,342,0,25,,,,,Online grocery dataset sales row; status=Discontinued; turnover=1,LOC001
SAL000692,STRX000692,PRD0692,86,700,504,0,22,,,,,Online grocery dataset sales row; status=Active; turnover=30,LOC002
SAL000693,STRX000693,PRD0693,62,700,504,0,80,,,,,Online grocery dataset sales row; status=Discontinued; turnover=22,LOC003
SAL000694,STRX000694,PRD0694,78,180,129,0,57,,,,,Online grocery dataset sales row; status=Active; turnover=60,LOC004
SAL000695,STRX000695,PRD0695,73,450,324,0,19,,,,,Online grocery dataset sales row; status=Active; turnover=42,LOC005
SAL000696,STRX000696,PRD0696,80,200,144,0,12,,,,,Online grocery dataset sales row; status=Discontinued; turnover=8,LOC001
SAL000697,STRX000697,PRD0697,78,650,468,0,86,,,,,Online grocery dataset sales row; status=Backordered; turnover=53,LOC002
SAL000698,STRX000698,PRD0698,91,250,180,0,43,,,,,Online grocery dataset sales row; status=Discontinued; turnover=86,LOC003
SAL000699,STRX000699,PRD0699,46,450,324,0,26,,,,,Online grocery dataset sales row; status=Backordered; turnover=67,LOC004
SAL000700,STRX000700,PRD0700,48,4258,3065,0,38,,,,,Online grocery dataset sales row; status=Backordered; turnover=56,LOC005
SAL000701,STRX000701,PRD0701,42,250,180,0,49,,,,,Online grocery dataset sales row; status=Discontinued; turnover=44,LOC001
SAL000702,STRX000702,PRD0702,66,250,180,0,94,,,,,Online grocery dataset sales row; status=Backordered; turnover=36,LOC002
SAL000703,STRX000703,PRD0703,54,200,144,0,8,,,,,Online grocery dataset sales row; status=Backordered; turnover=45,LOC003
SAL000704,STRX000704,PRD0704,62,20,14,0,29,,,,,Online grocery dataset sales row; status=Backordered; turnover=55,LOC004
SAL000705,STRX000705,PRD0705,63,200,144,0,71,,,,,Online grocery dataset sales row; status=Discontinued; turnover=23,LOC005
SAL000706,STRX000706,PRD0706,75,475,342,0,83,,,,,Online grocery dataset sales row; status=Backordered; turnover=12,LOC001
SAL000707,STRX000707,PRD0707,72,1000,720,0,42,,,,,Online grocery dataset sales row; status=Discontinued; turnover=28,LOC002
SAL000708,STRX000708,PRD0708,48,720,518,0,58,,,,,Online grocery dataset sales row; status=Discontinued; turnover=17,LOC003
SAL000709,STRX000709,PRD0709,26,275,198,0,67,,,,,Online grocery dataset sales row; status=Backordered; turnover=1,LOC004
SAL000710,STRX000710,PRD0710,89,1500,1080,0,12,,,,,Online grocery dataset sales row; status=Active; turnover=92,LOC005
SAL000711,STRX000711,PRD0711,74,2500,1800,0,83,,,,,Online grocery dataset sales row; status=Backordered; turnover=86,LOC001
SAL000712,STRX000712,PRD0712,51,200,144,0,65,,,,,Online grocery dataset sales row; status=Active; turnover=78,LOC002
SAL000713,STRX000713,PRD0713,54,1500,1080,0,38,,,,,Online grocery dataset sales row; status=Active; turnover=42,LOC003
SAL000714,STRX000714,PRD0714,51,600,432,0,58,,,,,Online grocery dataset sales row; status=Active; turnover=12,LOC004
SAL000715,STRX000715,PRD0715,52,250,180,0,38,,,,,Online grocery dataset sales row; status=Discontinued; turnover=11,LOC005
SAL000716,STRX000716,PRD0716,55,500,360,0,75,,,,,Online grocery dataset sales row; status=Active; turnover=64,LOC001
SAL000717,STRX000717,PRD0717,24,200,144,0,81,,,,,Online grocery dataset sales row; status=Backordered; turnover=54,LOC002
SAL000718,STRX000718,PRD0718,81,450,324,0,22,,,,,Online grocery dataset sales row; status=Backordered; turnover=88,LOC003
SAL000719,STRX000719,PRD0719,26,200,144,0,7,,,,,Online grocery dataset sales row; status=Backordered; turnover=33,LOC004
SAL000720,STRX000720,PRD0720,64,250,180,0,54,,,,,Online grocery dataset sales row; status=Active; turnover=63,LOC005
SAL000721,STRX000721,PRD0721,34,270,194,0,43,,,,,Online grocery dataset sales row; status=Backordered; turnover=54,LOC001
SAL000722,STRX000722,PRD0722,71,300,216,0,20,,,,,Online grocery dataset sales row; status=Backordered; turnover=97,LOC002
SAL000723,STRX000723,PRD0723,96,300,216,0,48,,,,,Online grocery dataset sales row; status=Backordered; turnover=65,LOC003
SAL000724,STRX000724,PRD0724,73,320,230,0,70,,,,,Online grocery dataset sales row; status=Active; turnover=44,LOC004
SAL000725,STRX000725,PRD0725,34,150,108,0,77,,,,,Online grocery dataset sales row; status=Backordered; turnover=57,LOC005
SAL000726,STRX000726,PRD0726,53,900,648,0,100,,,,,Online grocery dataset sales row; status=Active; turnover=20,LOC001
SAL000727,STRX000727,PRD0727,51,200,144,0,92,,,,,Online grocery dataset sales row; status=Active; turnover=79,LOC002
SAL000728,STRX000728,PRD0728,61,500,360,0,90,,,,,Online grocery dataset sales row; status=Backordered; turnover=80,LOC003
SAL000729,STRX000729,PRD0729,87,350,252,0,36,,,,,Online grocery dataset sales row; status=Backordered; turnover=2,LOC004
SAL000730,STRX000730,PRD0730,67,250,180,0,48,,,,,Online grocery dataset sales row; status=Discontinued; turnover=79,LOC005
SAL000731,STRX000731,PRD0731,24,200,144,0,95,,,,,Online grocery dataset sales row; status=Backordered; turnover=76,LOC001
SAL000732,STRX000732,PRD0732,98,400,288,0,14,,,,,Online grocery dataset sales row; status=Active; turnover=9,LOC002
SAL000733,STRX000733,PRD0733,80,1000,720,0,97,,,,,Online grocery dataset sales row; status=Discontinued; turnover=33,LOC003
SAL000734,STRX000734,PRD0734,40,250,180,0,4,,,,,Online grocery dataset sales row; status=Discontinued; turnover=69,LOC004
SAL000735,STRX000735,PRD0735,63,180,129,0,59,,,,,Online grocery dataset sales row; status=Active; turnover=91,LOC005
SAL000736,STRX000736,PRD0736,28,1800,1296,0,71,,,,,Online grocery dataset sales row; status=Backordered; turnover=14,LOC001
SAL000737,STRX000737,PRD0737,37,1000,720,0,2,,,,,Online grocery dataset sales row; status=Active; turnover=99,LOC002
SAL000738,STRX000738,PRD0738,86,450,324,0,43,,,,,Online grocery dataset sales row; status=Backordered; turnover=62,LOC003
SAL000739,STRX000739,PRD0739,88,20,14,0,19,,,,,Online grocery dataset sales row; status=Discontinued; turnover=24,LOC004
SAL000740,STRX000740,PRD0740,23,500,360,0,96,,,,,Online grocery dataset sales row; status=Discontinued; turnover=47,LOC005
SAL000741,STRX000741,PRD0741,94,610,439,0,80,,,,,Online grocery dataset sales row; status=Discontinued; turnover=49,LOC001
SAL000742,STRX000742,PRD0742,32,700,504,0,7,,,,,Online grocery dataset sales row; status=Discontinued; turnover=65,LOC002
SAL000743,STRX000743,PRD0743,28,400,288,0,91,,,,,Online grocery dataset sales row; status=Discontinued; turnover=47,LOC003
SAL000744,STRX000744,PRD0744,43,1500,1080,0,46,,,,,Online grocery dataset sales row; status=Backordered; turnover=34,LOC004
SAL000745,STRX000745,PRD0745,62,200,144,0,22,,,,,Online grocery dataset sales row; status=Backordered; turnover=78,LOC005
SAL000746,STRX000746,PRD0746,70,635,457,0,41,,,,,Online grocery dataset sales row; status=Backordered; turnover=75,LOC001
SAL000747,STRX000747,PRD0747,32,275,198,0,73,,,,,Online grocery dataset sales row; status=Backordered; turnover=56,LOC002
SAL000748,STRX000748,PRD0748,65,500,360,0,3,,,,,Online grocery dataset sales row; status=Backordered; turnover=16,LOC003
SAL000749,STRX000749,PRD0749,65,530,381,0,36,,,,,Online grocery dataset sales row; status=Active; turnover=100,LOC004
SAL000750,STRX000750,PRD0750,71,300,216,0,12,,,,,Online grocery dataset sales row; status=Active; turnover=30,LOC005
SAL000751,STRX000751,PRD0751,61,630,453,0,34,,,,,Online grocery dataset sales row; status=Backordered; turnover=13,LOC001
SAL000752,STRX000752,PRD0752,53,450,324,0,97,,,,,Online grocery dataset sales row; status=Active; turnover=31,LOC002
SAL000753,STRX000753,PRD0753,78,245,176,0,93,,,,,Online grocery dataset sales row; status=Backordered; turnover=79,LOC003
SAL000754,STRX000754,PRD0754,63,900,648,0,96,,,,,Online grocery dataset sales row; status=Backordered; turnover=84,LOC004
SAL000755,STRX000755,PRD0755,76,1000,720,0,61,,,,,Online grocery dataset sales row; status=Discontinued; turnover=10,LOC005
SAL000756,STRX000756,PRD0756,100,250,180,0,23,,,,,Online grocery dataset sales row; status=Backordered; turnover=54,LOC001
SAL000757,STRX000757,PRD0757,94,600,432,0,97,,,,,Online grocery dataset sales row; status=Discontinued; turnover=58,LOC002
SAL000758,STRX000758,PRD0758,67,2000,1440,0,55,,,,,Online grocery dataset sales row; status=Backordered; turnover=68,LOC003
SAL000759,STRX000759,PRD0759,99,400,288,0,58,,,,,Online grocery dataset sales row; status=Active; turnover=94,LOC004
SAL000760,STRX000760,PRD0760,21,1500,1080,0,67,,,,,Online grocery dataset sales row; status=Active; turnover=61,LOC005
SAL000761,STRX000761,PRD0761,90,400,288,0,4,,,,,Online grocery dataset sales row; status=Discontinued; turnover=30,LOC001
SAL000762,STRX000762,PRD0762,35,750,540,0,56,,,,,Online grocery dataset sales row; status=Discontinued; turnover=82,LOC002
SAL000763,STRX000763,PRD0763,26,400,288,0,22,,,,,Online grocery dataset sales row; status=Backordered; turnover=59,LOC003
SAL000764,STRX000764,PRD0764,39,650,468,0,66,,,,,Online grocery dataset sales row; status=Active; turnover=25,LOC004
SAL000765,STRX000765,PRD0765,96,1500,1080,0,22,,,,,Online grocery dataset sales row; status=Discontinued; turnover=56,LOC005
SAL000766,STRX000766,PRD0766,76,500,360,0,30,,,,,Online grocery dataset sales row; status=Backordered; turnover=69,LOC001
SAL000767,STRX000767,PRD0767,63,475,342,0,26,,,,,Online grocery dataset sales row; status=Discontinued; turnover=59,LOC002
SAL000768,STRX000768,PRD0768,93,975,702,0,56,,,,,Online grocery dataset sales row; status=Active; turnover=88,LOC003
SAL000769,STRX000769,PRD0769,96,120,86,0,58,,,,,Online grocery dataset sales row; status=Backordered; turnover=23,LOC004
SAL000770,STRX000770,PRD0770,36,240,172,0,58,,,,,Online grocery dataset sales row; status=Active; turnover=14,LOC005
SAL000771,STRX000771,PRD0771,33,1500,1080,0,30,,,,,Online grocery dataset sales row; status=Active; turnover=84,LOC001
SAL000772,STRX000772,PRD0772,67,350,252,0,53,,,,,Online grocery dataset sales row; status=Backordered; turnover=43,LOC002
SAL000773,STRX000773,PRD0773,24,200,144,0,87,,,,,Online grocery dataset sales row; status=Backordered; turnover=83,LOC003
SAL000774,STRX000774,PRD0774,90,1490,1072,0,91,,,,,Online grocery dataset sales row; status=Backordered; turnover=75,LOC004
SAL000775,STRX000775,PRD0775,33,450,324,0,37,,,,,Online grocery dataset sales row; status=Discontinued; turnover=20,LOC005
SAL000776,STRX000776,PRD0776,64,680,489,0,52,,,,,Online grocery dataset sales row; status=Discontinued; turnover=17,LOC001
SAL000777,STRX000777,PRD0777,86,300,216,0,35,,,,,Online grocery dataset sales row; status=Backordered; turnover=71,LOC002
SAL000778,STRX000778,PRD0778,32,200,144,0,18,,,,,Online grocery dataset sales row; status=Active; turnover=92,LOC003
SAL000779,STRX000779,PRD0779,59,700,504,0,12,,,,,Online grocery dataset sales row; status=Active; turnover=23,LOC004
SAL000780,STRX000780,PRD0780,40,200,144,0,68,,,,,Online grocery dataset sales row; status=Discontinued; turnover=13,LOC005
SAL000781,STRX000781,PRD0781,86,900,648,0,87,,,,,Online grocery dataset sales row; status=Active; turnover=91,LOC001
SAL000782,STRX000782,PRD0782,24,950,684,0,22,,,,,Online grocery dataset sales row; status=Active; turnover=12,LOC002
SAL000783,STRX000783,PRD0783,93,250,180,0,10,,,,,Online grocery dataset sales row; status=Discontinued; turnover=53,LOC003
SAL000784,STRX000784,PRD0784,95,400,288,0,15,,,,,Online grocery dataset sales row; status=Active; turnover=63,LOC004
SAL000785,STRX000785,PRD0785,87,250,180,0,43,,,,,Online grocery dataset sales row; status=Discontinued; turnover=88,LOC005
SAL000786,STRX000786,PRD0786,63,190,136,0,56,,,,,Online grocery dataset sales row; status=Discontinued; turnover=64,LOC001
SAL000787,STRX000787,PRD0787,78,235,169,0,7,,,,,Online grocery dataset sales row; status=Active; turnover=100,LOC002
SAL000788,STRX000788,PRD0788,53,2525,1818,0,20,,,,,Online grocery dataset sales row; status=Discontinued; turnover=56,LOC003
SAL000789,STRX000789,PRD0789,55,100,72,0,32,,,,,Online grocery dataset sales row; status=Discontinued; turnover=72,LOC004
SAL000790,STRX000790,PRD0790,100,475,342,0,26,,,,,Online grocery dataset sales row; status=Active; turnover=94,LOC005
SAL000791,STRX000791,PRD0791,51,600,432,0,81,,,,,Online grocery dataset sales row; status=Active; turnover=67,LOC001
SAL000792,STRX000792,PRD0792,43,250,180,0,38,,,,,Online grocery dataset sales row; status=Discontinued; turnover=93,LOC002
SAL000793,STRX000793,PRD0793,41,150,108,0,78,,,,,Online grocery dataset sales row; status=Backordered; turnover=63,LOC003
SAL000794,STRX000794,PRD0794,46,180,129,0,83,,,,,Online grocery dataset sales row; status=Discontinued; turnover=4,LOC004
SAL000795,STRX000795,PRD0795,27,950,684,0,19,,,,,Online grocery dataset sales row; status=Backordered; turnover=25,LOC005
SAL000796,STRX000796,PRD0796,86,500,360,0,61,,,,,Online grocery dataset sales row; status=Backordered; turnover=99,LOC001
SAL000797,STRX000797,PRD0797,89,200,144,0,77,,,,,Online grocery dataset sales row; status=Discontinued; turnover=64,LOC002
SAL000798,STRX000798,PRD0798,68,400,288,0,76,,,,,Online grocery dataset sales row; status=Backordered; turnover=100,LOC003
SAL000799,STRX000799,PRD0799,38,625,450,0,48,,,,,Online grocery dataset sales row; status=Backordered; turnover=61,LOC004
SAL000800,STRX000800,PRD0800,47,1500,1080,0,68,,,,,Online grocery dataset sales row; status=Discontinued; turnover=95,LOC005
SAL000801,STRX000801,PRD0801,65,420,302,0,66,,,,,Online grocery dataset sales row; status=Discontinued; turnover=58,LOC001
SAL000802,STRX000802,PRD0802,80,600,432,0,69,,,,,Online grocery dataset sales row; status=Active; turnover=26,LOC002
SAL000803,STRX000803,PRD0803,74,600,432,0,3,,,,,Online grocery dataset sales row; status=Discontinued; turnover=8,LOC003
SAL000804,STRX000804,PRD0804,84,120,86,0,63,,,,,Online grocery dataset sales row; status=Active; turnover=70,LOC004
SAL000805,STRX000805,PRD0805,84,250,180,0,13,,,,,Online grocery dataset sales row; status=Active; turnover=93,LOC005
SAL000806,STRX000806,PRD0806,73,200,144,0,83,,,,,Online grocery dataset sales row; status=Active; turnover=88,LOC001
SAL000807,STRX000807,PRD0807,35,100,72,0,61,,,,,Online grocery dataset sales row; status=Backordered; turnover=7,LOC002
SAL000808,STRX000808,PRD0808,33,180,129,0,5,,,,,Online grocery dataset sales row; status=Discontinued; turnover=9,LOC003
SAL000809,STRX000809,PRD0809,92,1800,1296,0,17,,,,,Online grocery dataset sales row; status=Discontinued; turnover=34,LOC004
SAL000810,STRX000810,PRD0810,77,200,144,0,39,,,,,Online grocery dataset sales row; status=Backordered; turnover=70,LOC005
SAL000811,STRX000811,PRD0811,84,250,180,0,64,,,,,Online grocery dataset sales row; status=Discontinued; turnover=44,LOC001
SAL000812,STRX000812,PRD0812,37,600,432,0,45,,,,,Online grocery dataset sales row; status=Active; turnover=16,LOC002
SAL000813,STRX000813,PRD0813,80,1000,720,0,35,,,,,Online grocery dataset sales row; status=Backordered; turnover=89,LOC003
SAL000814,STRX000814,PRD0814,81,550,396,0,88,,,,,Online grocery dataset sales row; status=Backordered; turnover=77,LOC004
SAL000815,STRX000815,PRD0815,47,400,288,0,56,,,,,Online grocery dataset sales row; status=Backordered; turnover=96,LOC005
SAL000816,STRX000816,PRD0816,41,500,360,0,95,,,,,Online grocery dataset sales row; status=Discontinued; turnover=26,LOC001
SAL000817,STRX000817,PRD0817,34,3000,2160,0,1,,,,,Online grocery dataset sales row; status=Backordered; turnover=63,LOC002
SAL000818,STRX000818,PRD0818,87,175,126,0,42,,,,,Online grocery dataset sales row; status=Active; turnover=59,LOC003
SAL000819,STRX000819,PRD0819,26,950,684,0,12,,,,,Online grocery dataset sales row; status=Discontinued; turnover=32,LOC004
SAL000820,STRX000820,PRD0820,98,200,144,0,2,,,,,Online grocery dataset sales row; status=Active; turnover=82,LOC005
SAL000821,STRX000821,PRD0821,66,2000,1440,0,31,,,,,Online grocery dataset sales row; status=Active; turnover=74,LOC001
SAL000822,STRX000822,PRD0822,36,350,252,0,14,,,,,Online grocery dataset sales row; status=Discontinued; turnover=64,LOC002
SAL000823,STRX000823,PRD0823,72,230,165,0,97,,,,,Online grocery dataset sales row; status=Discontinued; turnover=23,LOC003
SAL000824,STRX000824,PRD0824,65,700,504,0,59,,,,,Online grocery dataset sales row; status=Active; turnover=45,LOC004
SAL000825,STRX000825,PRD0825,52,200,144,0,3,,,,,Online grocery dataset sales row; status=Backordered; turnover=14,LOC005
SAL000826,STRX000826,PRD0826,54,630,453,0,42,,,,,Online grocery dataset sales row; status=Active; turnover=2,LOC001
SAL000827,STRX000827,PRD0827,63,550,396,0,66,,,,,Online grocery dataset sales row; status=Active; turnover=98,LOC002
SAL000828,STRX000828,PRD0828,25,200,144,0,37,,,,,Online grocery dataset sales row; status=Active; turnover=19,LOC003
SAL000829,STRX000829,PRD0829,74,350,252,0,81,,,,,Online grocery dataset sales row; status=Active; turnover=84,LOC004
SAL000830,STRX000830,PRD0830,91,150,108,0,37,,,,,Online grocery dataset sales row; status=Active; turnover=18,LOC005
SAL000831,STRX000831,PRD0831,37,1190,856,0,41,,,,,Online grocery dataset sales row; status=Active; turnover=7,LOC001
SAL000832,STRX000832,PRD0832,36,400,288,0,67,,,,,Online grocery dataset sales row; status=Backordered; turnover=48,LOC002
SAL000833,STRX000833,PRD0833,61,250,180,0,94,,,,,Online grocery dataset sales row; status=Backordered; turnover=92,LOC003
SAL000834,STRX000834,PRD0834,80,250,180,0,49,,,,,Online grocery dataset sales row; status=Discontinued; turnover=36,LOC004
SAL000835,STRX000835,PRD0835,25,200,144,0,56,,,,,Online grocery dataset sales row; status=Active; turnover=36,LOC005
SAL000836,STRX000836,PRD0836,41,175,126,0,69,,,,,Online grocery dataset sales row; status=Backordered; turnover=43,LOC001
SAL000837,STRX000837,PRD0837,25,300,216,0,59,,,,,Online grocery dataset sales row; status=Discontinued; turnover=60,LOC002
SAL000838,STRX000838,PRD0838,77,150,108,0,77,,,,,Online grocery dataset sales row; status=Backordered; turnover=46,LOC003
SAL000839,STRX000839,PRD0839,92,400,288,0,83,,,,,Online grocery dataset sales row; status=Active; turnover=50,LOC004
SAL000840,STRX000840,PRD0840,55,150,108,0,43,,,,,Online grocery dataset sales row; status=Active; turnover=72,LOC005
SAL000841,STRX000841,PRD0841,80,150,108,0,75,,,,,Online grocery dataset sales row; status=Discontinued; turnover=57,LOC001
SAL000842,STRX000842,PRD0842,30,325,234,0,26,,,,,Online grocery dataset sales row; status=Active; turnover=72,LOC002
SAL000843,STRX000843,PRD0843,80,400,288,0,2,,,,,Online grocery dataset sales row; status=Backordered; turnover=85,LOC003
SAL000844,STRX000844,PRD0844,24,400,288,0,69,,,,,Online grocery dataset sales row; status=Discontinued; turnover=20,LOC004
SAL000845,STRX000845,PRD0845,84,490,352,0,63,,,,,Online grocery dataset sales row; status=Discontinued; turnover=34,LOC005
SAL000846,STRX000846,PRD0846,45,400,288,0,3,,,,,Online grocery dataset sales row; status=Discontinued; turnover=69,LOC001
SAL000847,STRX000847,PRD0847,76,250,180,0,66,,,,,Online grocery dataset sales row; status=Active; turnover=73,LOC002
SAL000848,STRX000848,PRD0848,54,800,576,0,29,,,,,Online grocery dataset sales row; status=Discontinued; turnover=38,LOC003
SAL000849,STRX000849,PRD0849,41,600,432,0,35,,,,,Online grocery dataset sales row; status=Active; turnover=27,LOC004
SAL000850,STRX000850,PRD0850,97,500,360,0,76,,,,,Online grocery dataset sales row; status=Backordered; turnover=38,LOC005
SAL000851,STRX000851,PRD0851,74,2000,1440,0,72,,,,,Online grocery dataset sales row; status=Backordered; turnover=15,LOC001
SAL000852,STRX000852,PRD0852,45,175,126,0,93,,,,,Online grocery dataset sales row; status=Backordered; turnover=12,LOC002
SAL000853,STRX000853,PRD0853,100,900,648,0,23,,,,,Online grocery dataset sales row; status=Backordered; turnover=86,LOC003
SAL000854,STRX000854,PRD0854,90,750,540,0,96,,,,,Online grocery dataset sales row; status=Backordered; turnover=75,LOC004
SAL000855,STRX000855,PRD0855,68,200,144,0,99,,,,,Online grocery dataset sales row; status=Discontinued; turnover=76,LOC005
SAL000856,STRX000856,PRD0856,46,200,144,0,40,,,,,Online grocery dataset sales row; status=Active; turnover=9,LOC001
SAL000857,STRX000857,PRD0857,74,800,576,0,66,,,,,Online grocery dataset sales row; status=Discontinued; turnover=93,LOC002
SAL000858,STRX000858,PRD0858,38,500,360,0,27,,,,,Online grocery dataset sales row; status=Backordered; turnover=79,LOC003
SAL000859,STRX000859,PRD0859,64,450,324,0,74,,,,,Online grocery dataset sales row; status=Backordered; turnover=32,LOC004
SAL000860,STRX000860,PRD0860,83,175,126,0,20,,,,,Online grocery dataset sales row; status=Discontinued; turnover=82,LOC005
SAL000861,STRX000861,PRD0861,49,620,446,0,58,,,,,Online grocery dataset sales row; status=Active; turnover=34,LOC001
SAL000862,STRX000862,PRD0862,51,275,198,0,69,,,,,Online grocery dataset sales row; status=Active; turnover=6,LOC002
SAL000863,STRX000863,PRD0863,98,350,252,0,48,,,,,Online grocery dataset sales row; status=Active; turnover=69,LOC003
SAL000864,STRX000864,PRD0864,55,600,432,0,95,,,,,Online grocery dataset sales row; status=Discontinued; turnover=1,LOC004
SAL000865,STRX000865,PRD0865,33,230,165,0,80,,,,,Online grocery dataset sales row; status=Backordered; turnover=38,LOC005
SAL000866,STRX000866,PRD0866,27,800,576,0,41,,,,,Online grocery dataset sales row; status=Active; turnover=78,LOC001
SAL000867,STRX000867,PRD0867,41,400,288,0,62,,,,,Online grocery dataset sales row; status=Discontinued; turnover=34,LOC002
SAL000868,STRX000868,PRD0868,47,250,180,0,66,,,,,Online grocery dataset sales row; status=Active; turnover=77,LOC003
SAL000869,STRX000869,PRD0869,58,500,360,0,3,,,,,Online grocery dataset sales row; status=Backordered; turnover=61,LOC004
SAL000870,STRX000870,PRD0870,48,250,180,0,81,,,,,Online grocery dataset sales row; status=Active; turnover=48,LOC005
SAL000871,STRX000871,PRD0871,62,2050,1476,0,34,,,,,Online grocery dataset sales row; status=Active; turnover=2,LOC001
SAL000872,STRX000872,PRD0872,83,230,165,0,20,,,,,Online grocery dataset sales row; status=Backordered; turnover=77,LOC002
SAL000873,STRX000873,PRD0873,76,900,648,0,71,,,,,Online grocery dataset sales row; status=Backordered; turnover=34,LOC003
SAL000874,STRX000874,PRD0874,68,20,14,0,30,,,,,Online grocery dataset sales row; status=Backordered; turnover=88,LOC004
SAL000875,STRX000875,PRD0875,92,275,198,0,53,,,,,Online grocery dataset sales row; status=Active; turnover=8,LOC005
SAL000876,STRX000876,PRD0876,61,200,144,0,87,,,,,Online grocery dataset sales row; status=Backordered; turnover=4,LOC001
SAL000877,STRX000877,PRD0877,56,950,684,0,56,,,,,Online grocery dataset sales row; status=Active; turnover=6,LOC002
SAL000878,STRX000878,PRD0878,31,1000,720,0,30,,,,,Online grocery dataset sales row; status=Active; turnover=26,LOC003
SAL000879,STRX000879,PRD0879,52,475,342,0,14,,,,,Online grocery dataset sales row; status=Active; turnover=75,LOC004
SAL000880,STRX000880,PRD0880,48,250,180,0,14,,,,,Online grocery dataset sales row; status=Discontinued; turnover=38,LOC005
SAL000881,STRX000881,PRD0881,32,250,180,0,32,,,,,Online grocery dataset sales row; status=Discontinued; turnover=49,LOC001
SAL000882,STRX000882,PRD0882,81,180,129,0,14,,,,,Online grocery dataset sales row; status=Active; turnover=77,LOC002
SAL000883,STRX000883,PRD0883,23,200,144,0,93,,,,,Online grocery dataset sales row; status=Discontinued; turnover=2,LOC003
SAL000884,STRX000884,PRD0884,66,1160,835,0,83,,,,,Online grocery dataset sales row; status=Active; turnover=77,LOC004
SAL000885,STRX000885,PRD0885,100,80,57,0,60,,,,,Online grocery dataset sales row; status=Active; turnover=42,LOC005
SAL000886,STRX000886,PRD0886,90,500,360,0,58,,,,,Online grocery dataset sales row; status=Active; turnover=67,LOC001
SAL000887,STRX000887,PRD0887,37,1000,720,0,55,,,,,Online grocery dataset sales row; status=Backordered; turnover=53,LOC002
SAL000888,STRX000888,PRD0888,51,975,702,0,82,,,,,Online grocery dataset sales row; status=Backordered; turnover=95,LOC003
SAL000889,STRX000889,PRD0889,55,210,151,0,61,,,,,Online grocery dataset sales row; status=Active; turnover=70,LOC004
SAL000890,STRX000890,PRD0890,72,600,432,0,7,,,,,Online grocery dataset sales row; status=Discontinued; turnover=16,LOC005
SAL000891,STRX000891,PRD0891,77,700,504,0,93,,,,,Online grocery dataset sales row; status=Discontinued; turnover=58,LOC001
SAL000892,STRX000892,PRD0892,49,1000,720,0,1,,,,,Online grocery dataset sales row; status=Active; turnover=15,LOC002
SAL000893,STRX000893,PRD0893,91,500,360,0,79,,,,,Online grocery dataset sales row; status=Discontinued; turnover=31,LOC003
